ºÏÔ¼´úÂë,¸üĞÂÊ±¼ä,×îĞÂ¼Û,³É½»Á¿,Âò¼ÛÒ»,ÂòÁ¿Ò»,Âô¼ÛÒ»,ÂôÁ¿Ò»,³Ö²ÖÁ¿,»»ÊÖÂÊ
au1812,13:44:30.500,279.3,32594,281.25,279.3,56,279.4,37,63280,9.12542e+09
au1812,13:44:33.0,279.3,32594,281.25,279.3,56,279.35,6,63280,9.12542e+09
au1812,13:44:33.500,279.3,32594,281.25,279.3,56,279.35,6,63280,9.12542e+09
au1812,13:44:34.0,279.3,32594,281.25,279.3,56,279.35,15,63280,9.12542e+09
au1812,13:44:44.0,279.3,32594,281.25,279.3,47,279.35,15,63280,9.12542e+09
au1812,13:44:45.0,279.3,32594,281.25,279.3,46,279.35,15,63280,9.12542e+09
au1812,13:45:07.500,279.35,32596,281.25,279.3,46,279.35,14,63282,9.12598e+09
au1812,13:45:10.0,279.35,32596,281.25,279.3,47,279.35,14,63282,9.12598e+09
au1812,13:45:10.500,279.35,32596,281.25,279.3,48,279.35,14,63282,9.12598e+09
au1812,13:45:11.500,279.35,32596,281.25,279.3,47,279.35,14,63282,9.12598e+09
au1812,13:45:14.0,279.35,32596,281.25,279.3,48,279.35,14,63282,9.12598e+09
au1812,13:45:26.0,279.35,32596,281.25,279.3,47,279.35,14,63282,9.12598e+09
au1812,13:45:28.500,279.35,32596,281.25,279.3,46,279.35,14,63282,9.12598e+09
au1812,13:45:51.500,279.35,32596,281.25,279.3,46,279.35,16,63282,9.12598e+09
au1812,13:45:53.500,279.35,32596,281.25,279.3,22,279.35,16,63282,9.12598e+09
au1812,13:45:54.0,279.35,32596,281.25,279.3,7,279.35,16,63282,9.12598e+09
au1812,13:45:56.0,279.35,32596,281.25,279.3,8,279.35,16,63282,9.12598e+09
au1812,13:45:57.0,279.3,32598,281.25,279.25,39,279.35,16,63284,9.12654e+09
au1812,13:45:57.500,279.3,32598,281.25,279.3,25,279.35,16,63284,9.12654e+09
au1812,13:45:58.0,279.3,32598,281.25,279.3,25,279.35,16,63284,9.12654e+09
au1812,13:45:58.500,279.3,32598,281.25,279.3,25,279.35,23,63284,9.12654e+09
au1812,13:46:16.500,279.3,32598,281.25,279.3,25,279.35,23,63284,9.12654e+09
au1812,13:46:19.0,279.3,32598,281.25,279.3,32,279.35,16,63284,9.12654e+09
au1812,13:46:19.500,279.3,32598,281.25,279.3,33,279.35,16,63284,9.12654e+09
au1812,13:46:22.0,279.3,32598,281.25,279.3,33,279.35,14,63284,9.12654e+09
au1812,13:46:29.500,279.3,32598,281.25,279.3,33,279.35,14,63284,9.12654e+09
au1812,13:46:30.500,279.3,32598,281.25,279.3,33,279.35,15,63284,9.12654e+09
au1812,13:46:33.0,279.35,32602,281.25,279.3,33,279.35,13,63288,9.12766e+09
au1812,13:46:36.500,279.35,32602,281.25,279.3,33,279.35,13,63288,9.12766e+09
au1812,13:46:41.0,279.3,32604,281.25,279.3,32,279.35,13,63290,9.12822e+09
au1812,13:46:49.500,279.3,32604,281.25,279.3,32,279.35,13,63290,9.12822e+09
au1812,13:46:52.0,279.3,32604,281.25,279.3,32,279.35,13,63290,9.12822e+09
au1812,13:47:06.500,279.3,32604,281.25,279.3,32,279.35,14,63290,9.12822e+09
au1812,13:47:09.0,279.3,32604,281.25,279.3,32,279.35,54,63290,9.12822e+09
au1812,13:47:09.500,279.3,32604,281.25,279.3,32,279.35,56,63290,9.12822e+09
au1812,13:47:17.500,279.3,32604,281.25,279.3,32,279.35,56,63290,9.12822e+09
au1812,13:47:23.0,279.3,32604,281.25,279.3,32,279.35,56,63290,9.12822e+09
au1812,13:47:29.0,279.3,32604,281.25,279.3,41,279.35,56,63290,9.12822e+09
au1812,13:47:30.0,279.3,32604,281.25,279.3,41,279.35,56,63290,9.12822e+09
au1812,13:47:37.500,279.3,32604,281.25,279.3,41,279.35,56,63290,9.12822e+09
au1812,13:47:49.0,279.3,32604,281.25,279.3,32,279.35,56,63290,9.12822e+09
au1812,13:47:49.500,279.3,32604,281.25,279.3,14,279.35,56,63290,9.12822e+09
au1812,13:48:07.0,279.3,32608,281.25,279.3,12,279.35,56,63294,9.12934e+09
au1812,13:48:09.500,279.3,32608,281.25,279.3,12,279.35,56,63294,9.12934e+09
au1812,13:48:17.500,279.3,32624,281.25,279.3,4,279.35,56,63302,9.1338e+09
au1812,13:48:20.0,279.3,32624,281.25,279.3,6,279.35,56,63302,9.1338e+09
au1812,13:48:25.0,279.3,32624,281.25,279.3,4,279.35,56,63302,9.1338e+09
au1812,13:48:41.0,279.3,32624,281.25,279.3,1,279.35,56,63302,9.1338e+09
au1812,13:48:41.500,279.3,32624,281.25,279.25,38,279.35,56,63302,9.1338e+09
au1812,13:48:42.0,279.3,32624,281.25,279.25,46,279.35,56,63302,9.1338e+09
au1812,13:48:42.500,279.3,32624,281.25,279.25,46,279.35,16,63302,9.1338e+09
au1812,13:48:52.500,279.3,32624,281.25,279.25,46,279.35,23,63302,9.1338e+09
au1812,13:48:54.500,279.3,32624,281.25,279.25,46,279.35,23,63302,9.1338e+09
au1812,13:49:07.0,279.3,32624,281.25,279.25,53,279.35,23,63302,9.1338e+09
au1812,13:49:23.0,279.3,32624,281.25,279.25,53,279.3,20,63302,9.1338e+09
au1812,13:49:23.500,279.3,32624,281.25,279.25,53,279.3,20,63302,9.1338e+09
au1812,13:49:26.0,279.3,32624,281.25,279.25,53,279.3,20,63302,9.1338e+09
au1812,13:49:33.0,279.3,32624,281.25,279.25,53,279.3,20,63302,9.1338e+09
au1812,13:49:51.0,279.25,32628,281.25,279.25,51,279.3,20,63302,9.13492e+09
au1812,13:49:51.500,279.25,32640,281.25,279.25,47,279.3,20,63306,9.13827e+09
au1812,13:49:52.0,279.25,32640,281.25,279.25,48,279.3,20,63306,9.13827e+09
au1812,13:49:53.500,279.25,32640,281.25,279.25,13,279.3,21,63306,9.13827e+09
au1812,13:49:54.0,279.25,32640,281.25,279.25,13,279.3,23,63306,9.13827e+09
au1812,13:49:55.0,279.25,32640,281.25,279.25,6,279.3,23,63306,9.13827e+09
au1812,13:49:56.0,279.3,32644,281.25,279.25,6,279.3,21,63306,9.13939e+09
au1812,13:49:57.0,279.3,32644,281.25,279.25,6,279.3,21,63306,9.13939e+09
au1812,13:49:59.0,279.3,32644,281.25,279.25,6,279.3,22,63306,9.13939e+09
au1812,13:50:01.500,279.25,32650,281.25,279.25,3,279.3,21,63312,9.14106e+09
au1812,13:50:02.0,279.25,32650,281.25,279.25,3,279.3,21,63312,9.14106e+09
au1812,13:50:03.0,279.25,32650,281.25,279.25,3,279.3,30,63312,9.14106e+09
au1812,13:50:03.500,279.25,32650,281.25,279.25,3,279.3,31,63312,9.14106e+09
au1812,13:50:30.500,279.25,32650,281.25,279.25,3,279.3,31,63312,9.14106e+09
au1812,13:50:34.0,279.25,32652,281.25,279.25,2,279.3,31,63312,9.14162e+09
au1812,13:50:35.500,279.25,32652,281.25,279.25,9,279.3,30,63312,9.14162e+09
au1812,13:50:39.0,279.25,32652,281.25,279.25,9,279.3,21,63312,9.14162e+09
au1812,13:50:45.0,279.25,32654,281.25,279.25,8,279.3,21,63312,9.14218e+09
au1812,13:50:52.500,279.25,32656,281.25,279.25,7,279.3,21,63314,9.14274e+09
au1812,13:50:57.0,279.25,32656,281.25,279.25,7,279.3,21,63314,9.14274e+09
au1812,13:50:57.500,279.25,32656,281.25,279.25,7,279.3,21,63314,9.14274e+09
au1812,13:51:11.0,279.25,32656,281.25,279.25,7,279.3,21,63314,9.14274e+09
au1812,13:51:14.0,279.25,32656,281.25,279.25,19,279.3,21,63314,9.14274e+09
au1812,13:51:31.0,279.25,32656,281.25,279.25,19,279.3,19,63314,9.14274e+09
au1812,13:51:43.0,279.25,32656,281.25,279.25,19,279.3,18,63314,9.14274e+09
au1812,13:51:44.500,279.25,32656,281.25,279.25,22,279.3,18,63314,9.14274e+09
au1812,13:51:45.0,279.25,32656,281.25,279.25,38,279.3,18,63314,9.14274e+09
au1812,13:52:00.500,279.25,32656,281.25,279.25,38,279.3,18,63314,9.14274e+09
au1812,13:52:02.0,279.25,32656,281.25,279.25,38,279.3,18,63314,9.14274e+09
au1812,13:52:07.500,279.25,32656,281.25,279.25,58,279.3,18,63314,9.14274e+09
au1812,13:52:16.500,279.25,32656,281.25,279.25,58,279.3,19,63314,9.14274e+09
au1812,13:52:23.0,279.25,32656,281.25,279.25,58,279.3,19,63314,9.14274e+09
au1812,13:52:25.500,279.25,32656,281.25,279.25,63,279.3,19,63314,9.14274e+09
au1812,13:52:37.0,279.25,32656,281.25,279.25,63,279.3,25,63314,9.14274e+09
au1812,13:52:43.0,279.25,32660,281.25,279.25,61,279.3,25,63314,9.14386e+09
au1812,13:52:47.0,279.25,32660,281.25,279.25,56,279.3,32,63314,9.14386e+09
au1812,13:52:48.500,279.25,32662,281.25,279.25,55,279.3,32,63316,9.14442e+09
au1812,13:52:53.0,279.25,32662,281.25,279.25,55,279.3,33,63316,9.14442e+09
au1812,13:53:03.500,279.25,32668,281.25,279.25,52,279.3,33,63322,9.14609e+09
au1812,13:53:10.500,279.25,32668,281.25,279.25,52,279.3,35,63322,9.14609e+09
au1812,13:53:14.500,279.25,32668,281.25,279.25,52,279.3,35,63322,9.14609e+09
au1812,13:53:31.0,279.25,32668,281.25,279.25,52,279.3,38,63322,9.14609e+09
au1812,13:53:36.0,279.25,32668,281.25,279.25,52,279.3,38,63322,9.14609e+09
au1812,13:53:39.500,279.25,32668,281.25,279.25,59,279.3,31,63322,9.14609e+09
au1812,13:53:48.500,279.3,32672,281.25,279.25,59,279.3,29,63322,9.14721e+09
au1812,13:53:56.500,279.3,32674,281.25,279.25,59,279.3,28,63322,9.14777e+09
au1812,13:53:58.0,279.3,32676,281.25,279.25,59,279.3,27,63322,9.14833e+09
au1812,13:54:00.0,279.3,32696,281.25,279.25,59,279.3,17,63322,9.15391e+09
au1812,13:54:04.500,279.3,32696,281.25,279.25,71,279.3,17,63322,9.15391e+09
au1812,13:54:19.500,279.3,32696,281.25,279.25,76,279.3,17,63322,9.15391e+09
au1812,13:54:21.0,279.3,32696,281.25,279.25,69,279.3,24,63322,9.15391e+09
au1812,13:54:33.0,279.3,32696,281.25,279.25,69,279.3,24,63322,9.15391e+09
au1812,13:54:37.0,279.3,32696,281.25,279.25,76,279.3,17,63322,9.15391e+09
au1812,13:54:41.0,279.3,32696,281.25,279.25,77,279.3,17,63322,9.15391e+09
au1812,13:54:43.0,279.3,32696,281.25,279.25,70,279.3,24,63322,9.15391e+09
au1812,13:54:44.0,279.3,32696,281.25,279.25,77,279.3,17,63322,9.15391e+09
au1812,13:54:48.0,279.3,32696,281.25,279.25,70,279.3,24,63322,9.15391e+09
au1812,13:54:52.0,279.3,32708,281.25,279.25,70,279.3,18,63314,9.15726e+09
au1812,13:54:52.500,279.3,32716,281.25,279.25,70,279.3,14,63316,9.1595e+09
au1812,13:54:53.0,279.3,32728,281.25,279.25,70,279.3,8,63310,9.16285e+09
au1812,13:54:53.500,279.3,32742,281.25,279.25,70,279.3,1,63298,9.16676e+09
au1812,13:54:54.0,279.3,32744,281.25,279.3,2,279.35,20,63296,9.16732e+09
au1812,13:54:54.500,279.3,32750,281.25,279.25,62,279.35,29,63292,9.16899e+09
au1812,13:54:55.0,279.3,32750,281.25,279.25,70,279.35,29,63292,9.16899e+09
au1812,13:54:55.500,279.25,32754,281.25,279.25,68,279.35,29,63292,9.17011e+09
au1812,13:54:56.0,279.25,32754,281.25,279.3,5,279.35,30,63292,9.17011e+09
au1812,13:54:56.500,279.25,32754,281.25,279.3,5,279.35,30,63292,9.17011e+09
au1812,13:54:57.500,279.3,32758,281.25,279.3,3,279.35,30,63292,9.17123e+09
au1812,13:54:58.0,279.3,32768,281.25,279.3,3,279.35,30,63288,9.17402e+09
au1812,13:55:03.0,279.3,32768,281.25,279.3,8,279.35,30,63288,9.17402e+09
au1812,13:55:07.0,279.3,32768,281.25,279.3,8,279.35,30,63288,9.17402e+09
au1812,13:55:46.500,279.3,32768,281.25,279.3,8,279.35,30,63288,9.17402e+09
au1812,13:56:06.0,279.3,32768,281.25,279.3,9,279.35,30,63288,9.17402e+09
au1812,13:56:46.0,279.3,32768,281.25,279.3,16,279.35,23,63288,9.17402e+09
au1812,13:56:46.500,279.3,32768,281.25,279.3,36,279.35,23,63288,9.17402e+09
au1812,13:57:07.0,279.3,32768,281.25,279.3,36,279.35,22,63288,9.17402e+09
au1812,13:57:07.500,279.3,32768,281.25,279.3,39,279.35,14,63288,9.17402e+09
au1812,13:57:08.0,279.35,32770,281.25,279.3,49,279.35,12,63286,9.17458e+09
au1812,13:57:08.500,279.35,32770,281.25,279.3,40,279.35,13,63286,9.17458e+09
au1812,13:57:10.500,279.35,32774,281.25,279.3,49,279.35,10,63282,9.1757e+09
au1812,13:57:12.0,279.35,32774,281.25,279.3,40,279.35,11,63282,9.1757e+09
au1812,13:57:15.500,279.35,32774,281.25,279.3,40,279.35,11,63282,9.1757e+09
au1812,13:57:31.500,279.35,32774,281.25,279.3,50,279.35,10,63282,9.1757e+09
au1812,13:57:32.500,279.35,32774,281.25,279.3,50,279.35,10,63282,9.1757e+09
au1812,13:57:37.500,279.35,32774,281.25,279.3,50,279.35,19,63282,9.1757e+09
au1812,13:57:55.0,279.35,32776,281.25,279.3,50,279.35,18,63282,9.17626e+09
au1812,13:57:58.500,279.35,32776,281.25,279.3,50,279.35,18,63282,9.17626e+09
au1812,13:57:59.500,279.35,32776,281.25,279.3,51,279.35,18,63282,9.17626e+09
au1812,13:58:06.0,279.3,32778,281.25,279.3,50,279.35,18,63282,9.17681e+09
au1812,13:58:10.0,279.35,32794,281.25,279.3,50,279.35,10,63270,9.18128e+09
au1812,13:58:11.0,279.35,32810,281.25,279.3,51,279.35,2,63254,9.18575e+09
au1812,13:58:14.0,279.3,32814,281.25,279.3,49,279.4,24,63254,9.18687e+09
au1812,13:58:14.500,279.3,32814,281.25,279.3,50,279.35,5,63254,9.18687e+09
au1812,13:58:15.0,279.3,32814,281.25,279.3,50,279.4,26,63254,9.18687e+09
au1812,13:58:15.500,279.3,32814,281.25,279.3,50,279.35,5,63254,9.18687e+09
au1812,13:58:16.0,279.3,32814,281.25,279.3,50,279.4,26,63254,9.18687e+09
au1812,13:58:16.500,279.3,32814,281.25,279.3,50,279.35,5,63254,9.18687e+09
au1812,13:58:17.0,279.3,32814,281.25,279.3,50,279.4,26,63254,9.18687e+09
au1812,13:58:17.500,279.3,32814,281.25,279.3,49,279.35,5,63254,9.18687e+09
au1812,13:58:18.0,279.3,32814,281.25,279.3,50,279.4,26,63254,9.18687e+09
au1812,13:58:18.500,279.3,32814,281.25,279.3,51,279.35,5,63254,9.18687e+09
au1812,13:58:19.0,279.3,32814,281.25,279.3,51,279.4,26,63254,9.18687e+09
au1812,13:58:19.500,279.3,32814,281.25,279.3,51,279.35,5,63254,9.18687e+09
au1812,13:58:20.0,279.3,32814,281.25,279.3,51,279.4,26,63254,9.18687e+09
au1812,13:58:20.500,279.3,32814,281.25,279.3,51,279.35,5,63254,9.18687e+09
au1812,13:58:21.0,279.3,32814,281.25,279.3,61,279.4,26,63254,9.18687e+09
au1812,13:58:21.500,279.3,32814,281.25,279.3,61,279.35,5,63254,9.18687e+09
au1812,13:58:22.0,279.3,32814,281.25,279.3,61,279.4,26,63254,9.18687e+09
au1812,13:58:22.500,279.3,32814,281.25,279.3,60,279.35,5,63254,9.18687e+09
au1812,13:58:23.0,279.3,32814,281.25,279.3,50,279.4,29,63254,9.18687e+09
au1812,13:58:23.500,279.3,32814,281.25,279.3,49,279.35,6,63254,9.18687e+09
au1812,13:58:24.0,279.3,32814,281.25,279.3,49,279.35,6,63254,9.18687e+09
au1812,13:58:27.0,279.35,32816,281.25,279.3,49,279.35,5,63252,9.18743e+09
au1812,13:58:27.500,279.35,32816,281.25,279.3,49,279.35,1,63252,9.18743e+09
au1812,13:58:32.0,279.35,32816,281.25,279.3,50,279.35,10,63252,9.18743e+09
au1812,13:58:32.500,279.35,32816,281.25,279.3,59,279.35,9,63252,9.18743e+09
au1812,13:58:33.0,279.35,32816,281.25,279.3,59,279.4,29,63252,9.18743e+09
au1812,13:58:33.500,279.35,32816,281.25,279.3,60,279.35,5,63252,9.18743e+09
au1812,13:58:34.0,279.35,32816,281.25,279.3,60,279.4,29,63252,9.18743e+09
au1812,13:58:34.500,279.35,32816,281.25,279.3,60,279.35,14,63252,9.18743e+09
au1812,13:58:35.0,279.35,32816,281.25,279.3,60,279.35,14,63252,9.18743e+09
au1812,13:58:35.500,279.35,32830,281.25,279.3,60,279.35,7,63252,9.19134e+09
au1812,13:58:36.0,279.35,32830,281.25,279.3,60,279.35,7,63252,9.19134e+09
au1812,13:58:37.500,279.35,32830,281.25,279.3,60,279.35,7,63252,9.19134e+09
au1812,13:58:38.500,279.3,32844,281.25,279.3,53,279.4,29,63242,9.19525e+09
au1812,13:58:39.0,279.3,32844,281.25,279.3,54,279.4,37,63242,9.19525e+09
au1812,13:58:46.500,279.4,32852,281.25,279.3,54,279.4,33,63234,9.19749e+09
au1812,13:58:48.500,279.4,32852,281.25,279.3,54,279.4,33,63234,9.19749e+09
au1812,13:58:51.500,279.4,32852,281.25,279.3,48,279.35,7,63234,9.19749e+09
au1812,13:58:52.0,279.4,32852,281.25,279.3,48,279.35,7,63234,9.19749e+09
au1812,13:58:53.0,279.4,32852,281.25,279.3,53,279.35,7,63234,9.19749e+09
au1812,13:59:00.0,279.4,32852,281.25,279.3,53,279.35,7,63234,9.19749e+09
au1812,13:59:02.0,279.4,32852,281.25,279.3,53,279.4,22,63234,9.19749e+09
au1812,13:59:02.500,279.4,32852,281.25,279.3,53,279.4,30,63234,9.19749e+09
au1812,13:59:03.0,279.4,32852,281.25,279.3,53,279.4,30,63234,9.19749e+09
au1812,13:59:05.500,279.4,32852,281.25,279.3,53,279.4,31,63234,9.19749e+09
au1812,13:59:06.0,279.4,32852,281.25,279.3,53,279.35,7,63234,9.19749e+09
au1812,13:59:06.500,279.4,32852,281.25,279.3,53,279.35,7,63234,9.19749e+09
au1812,13:59:09.500,279.4,32852,281.25,279.3,53,279.35,16,63234,9.19749e+09
au1812,13:59:11.500,279.4,32852,281.25,279.3,53,279.35,7,63234,9.19749e+09
au1812,13:59:12.0,279.4,32852,281.25,279.3,53,279.35,7,63234,9.19749e+09
au1812,13:59:12.500,279.4,32852,281.25,279.3,53,279.35,16,63234,9.19749e+09
au1812,13:59:13.0,279.35,32860,281.25,279.3,53,279.35,12,63234,9.19972e+09
au1812,13:59:13.500,279.35,32860,281.25,279.3,53,279.35,12,63234,9.19972e+09
au1812,13:59:21.500,279.35,32860,281.25,279.3,52,279.35,12,63234,9.19972e+09
au1812,13:59:24.0,279.35,32860,281.25,279.3,52,279.35,12,63234,9.19972e+09
au1812,13:59:26.0,279.35,32860,281.25,279.3,52,279.35,12,63234,9.19972e+09
au1812,13:59:28.500,279.35,32860,281.25,279.3,52,279.35,12,63234,9.19972e+09
au1812,13:59:34.0,279.35,32860,281.25,279.3,51,279.35,13,63234,9.19972e+09
au1812,13:59:36.500,279.35,32860,281.25,279.3,51,279.35,13,63234,9.19972e+09
au1812,13:59:40.500,279.35,32860,281.25,279.3,51,279.35,15,63234,9.19972e+09
au1812,13:59:41.500,279.35,32860,281.25,279.3,46,279.35,15,63234,9.19972e+09
au1812,13:59:42.0,279.35,32860,281.25,279.3,47,279.35,15,63234,9.19972e+09
au1812,13:59:43.0,279.35,32860,281.25,279.3,46,279.35,15,63234,9.19972e+09
au1812,13:59:45.500,279.35,32860,281.25,279.3,47,279.35,15,63234,9.19972e+09
au1812,13:59:52.0,279.35,32860,281.25,279.3,46,279.35,15,63234,9.19972e+09
au1812,13:59:52.500,279.35,32860,281.25,279.3,36,279.35,15,63234,9.19972e+09
au1812,13:59:53.0,279.35,32860,281.25,279.3,36,279.35,15,63234,9.19972e+09
au1812,13:59:54.0,279.35,32860,281.25,279.3,36,279.35,15,63234,9.19972e+09
au1812,14:00:00.500,279.35,32860,281.25,279.3,36,279.35,20,63234,9.19972e+09
au1812,14:00:01.0,279.3,32870,281.25,279.3,31,279.35,17,63224,9.20251e+09
au1812,14:00:01.500,279.3,32870,281.25,279.3,31,279.35,25,63224,9.20251e+09
au1812,14:00:02.0,279.3,32888,281.25,279.3,22,279.35,16,63206,9.20754e+09
au1812,14:00:04.500,279.3,32888,281.25,279.3,21,279.35,16,63206,9.20754e+09
au1812,14:00:15.0,279.3,32888,281.25,279.3,21,279.35,16,63206,9.20754e+09
au1812,14:00:16.0,279.3,32888,281.25,279.3,18,279.35,16,63206,9.20754e+09
au1812,14:00:26.500,279.3,32888,281.25,279.3,18,279.35,16,63206,9.20754e+09
au1812,14:00:30.0,279.3,32888,281.25,279.3,18,279.35,28,63206,9.20754e+09
au1812,14:00:31.500,279.3,32888,281.25,279.3,18,279.35,28,63206,9.20754e+09
au1812,14:00:35.0,279.3,32888,281.25,279.3,18,279.35,29,63206,9.20754e+09
au1812,14:00:43.0,279.3,32892,281.25,279.3,16,279.35,27,63206,9.20866e+09
au1812,14:00:43.500,279.3,32892,281.25,279.3,15,279.35,27,63206,9.20866e+09
au1812,14:00:49.0,279.3,32892,281.25,279.3,18,279.35,27,63206,9.20866e+09
au1812,14:00:50.500,279.3,32908,281.25,279.3,10,279.35,27,63208,9.21313e+09
au1812,14:00:51.0,279.3,32910,281.25,279.3,9,279.35,27,63208,9.21369e+09
au1812,14:00:54.0,279.3,32910,281.25,279.3,10,279.35,27,63208,9.21369e+09
au1812,14:01:03.0,279.3,32910,281.25,279.3,10,279.35,28,63208,9.21369e+09
au1812,14:01:07.0,279.3,32910,281.25,279.3,10,279.35,38,63208,9.21369e+09
au1812,14:01:22.0,279.3,32930,281.25,279.25,56,279.3,2,63214,9.21927e+09
au1812,14:01:22.500,279.35,32952,281.25,279.25,66,279.35,21,63232,9.22542e+09
au1812,14:01:23.0,279.35,32952,281.25,279.25,55,279.3,6,63232,9.22542e+09
au1812,14:01:23.500,279.35,32952,281.25,279.25,55,279.3,8,63232,9.22542e+09
au1812,14:01:26.500,279.35,32952,281.25,279.25,55,279.3,8,63232,9.22542e+09
au1812,14:01:29.500,279.3,32972,281.25,279.25,55,279.3,7,63248,9.231e+09
au1812,14:01:30.0,279.3,32972,281.25,279.25,50,279.3,7,63248,9.231e+09
au1812,14:01:32.500,279.25,32986,281.25,279.25,43,279.35,34,63246,9.23491e+09
au1812,14:01:33.0,279.25,32986,281.25,279.25,43,279.3,6,63246,9.23491e+09
au1812,14:01:33.500,279.25,32986,281.25,279.25,43,279.35,38,63246,9.23491e+09
au1812,14:01:34.0,279.25,32986,281.25,279.25,43,279.3,6,63246,9.23491e+09
au1812,14:01:34.500,279.25,32986,281.25,279.25,43,279.35,38,63246,9.23491e+09
au1812,14:01:35.0,279.25,32986,281.25,279.25,43,279.3,12,63246,9.23491e+09
au1812,14:01:35.500,279.25,32986,281.25,279.25,41,279.3,12,63246,9.23491e+09
au1812,14:01:41.0,279.25,32986,281.25,279.25,41,279.3,12,63246,9.23491e+09
au1812,14:01:42.500,279.3,32990,281.25,279.25,41,279.3,10,63246,9.23603e+09
au1812,14:01:43.0,279.3,32990,281.25,279.25,29,279.3,10,63246,9.23603e+09
au1812,14:01:43.500,279.3,32990,281.25,279.25,29,279.3,10,63246,9.23603e+09
au1812,14:01:44.0,279.3,32990,281.25,279.25,29,279.3,19,63246,9.23603e+09
au1812,14:01:50.0,279.3,32990,281.25,279.25,22,279.3,28,63246,9.23603e+09
au1812,14:01:55.500,279.3,32990,281.25,279.25,29,279.3,21,63246,9.23603e+09
au1812,14:01:56.0,279.3,32990,281.25,279.25,34,279.3,21,63246,9.23603e+09
au1812,14:01:57.500,279.3,32990,281.25,279.25,42,279.3,21,63246,9.23603e+09
au1812,14:02:00.0,279.3,32990,281.25,279.25,42,279.3,21,63246,9.23603e+09
au1812,14:02:02.500,279.3,32990,281.25,279.25,42,279.3,31,63246,9.23603e+09
au1812,14:02:03.0,279.3,32990,281.25,279.25,42,279.3,40,63246,9.23603e+09
au1812,14:02:04.0,279.3,32990,281.25,279.25,42,279.3,55,63246,9.23603e+09
au1812,14:02:05.500,279.3,32990,281.25,279.25,42,279.3,37,63246,9.23603e+09
au1812,14:02:06.500,279.3,32992,281.25,279.25,42,279.3,36,63248,9.23659e+09
au1812,14:02:11.500,279.3,32992,281.25,279.25,42,279.3,34,63248,9.23659e+09
au1812,14:02:27.500,279.3,32992,281.25,279.25,42,279.3,28,63248,9.23659e+09
au1812,14:02:29.500,279.3,32992,281.25,279.25,54,279.3,25,63248,9.23659e+09
au1812,14:02:30.0,279.3,33028,281.25,279.25,56,279.3,7,63248,9.24664e+09
au1812,14:02:30.500,279.3,33030,281.25,279.25,56,279.3,6,63248,9.2472e+09
au1812,14:02:32.0,279.3,33030,281.25,279.25,56,279.3,12,63248,9.2472e+09
au1812,14:02:35.500,279.3,33032,281.25,279.25,68,279.3,11,63248,9.24776e+09
au1812,14:02:37.0,279.3,33032,281.25,279.25,80,279.3,11,63248,9.24776e+09
au1812,14:02:40.0,279.3,33032,281.25,279.25,80,279.3,11,63248,9.24776e+09
au1812,14:02:40.500,279.3,33054,281.25,279.25,80,279.35,19,63236,9.25391e+09
au1812,14:02:41.0,279.3,33054,281.25,279.3,34,279.35,16,63236,9.25391e+09
au1812,14:02:41.500,279.3,33054,281.25,279.3,44,279.35,16,63236,9.25391e+09
au1812,14:02:42.0,279.3,33054,281.25,279.3,51,279.35,9,63236,9.25391e+09
au1812,14:02:42.500,279.3,33054,281.25,279.3,57,279.35,9,63236,9.25391e+09
au1812,14:02:43.0,279.3,33054,281.25,279.3,42,279.35,10,63236,9.25391e+09
au1812,14:02:43.500,279.3,33054,281.25,279.3,42,279.35,1,63236,9.25391e+09
au1812,14:02:44.0,279.3,33054,281.25,279.3,35,279.4,25,63236,9.25391e+09
au1812,14:02:44.500,279.3,33054,281.25,279.3,35,279.4,49,63236,9.25391e+09
au1812,14:02:45.0,279.3,33054,281.25,279.3,36,279.35,7,63236,9.25391e+09
au1812,14:02:45.500,279.3,33054,281.25,279.3,36,279.4,25,63236,9.25391e+09
au1812,14:02:46.0,279.3,33054,281.25,279.3,36,279.35,1,63236,9.25391e+09
au1812,14:02:46.500,279.3,33054,281.25,279.3,36,279.35,1,63236,9.25391e+09
au1812,14:02:47.0,279.3,33054,281.25,279.3,36,279.4,25,63236,9.25391e+09
au1812,14:02:47.500,279.3,33054,281.25,279.3,36,279.4,43,63236,9.25391e+09
au1812,14:02:48.0,279.3,33054,281.25,279.3,43,279.4,43,63236,9.25391e+09
au1812,14:02:48.500,279.3,33054,281.25,279.3,43,279.4,43,63236,9.25391e+09
au1812,14:02:49.0,279.3,33054,281.25,279.3,46,279.4,43,63236,9.25391e+09
au1812,14:02:55.500,279.3,33054,281.25,279.3,58,279.4,43,63236,9.25391e+09
au1812,14:02:57.500,279.3,33054,281.25,279.3,58,279.4,43,63236,9.25391e+09
au1812,14:03:01.500,279.3,33054,281.25,279.3,58,279.4,43,63236,9.25391e+09
au1812,14:03:11.0,279.3,33054,281.25,279.3,58,279.35,1,63236,9.25391e+09
au1812,14:03:11.500,279.3,33054,281.25,279.3,58,279.35,1,63236,9.25391e+09
au1812,14:03:14.500,279.3,33054,281.25,279.3,49,279.35,1,63236,9.25391e+09
au1812,14:03:20.500,279.3,33054,281.25,279.3,42,279.35,8,63236,9.25391e+09
au1812,14:03:22.0,279.3,33054,281.25,279.3,42,279.35,1,63236,9.25391e+09
au1812,14:03:23.0,279.3,33054,281.25,279.3,42,279.35,1,63236,9.25391e+09
