11:29:58.600,95.695,
13:11:15.100,95.72,
13:11:15.600,95.72,
13:11:16.100,95.72,
13:11:16.600,95.72,
13:11:17.100,95.72,
13:11:18.100,95.72,
13:11:18.600,95.72,
13:11:19.100,95.72,
13:11:21.600,95.72,
13:11:22.100,95.72,
13:11:23.600,95.72,
13:11:25.100,95.72,
13:11:25.600,95.72,
13:11:26.600,95.72,
13:11:28.600,95.72,
13:11:29.600,95.72,
13:11:31.100,95.72,
13:11:34.100,95.72,
13:11:34.600,95.72,
13:11:37.600,95.72,
13:11:39.100,95.72,
13:12:15.600,95.725,
13:12:16.100,95.725,
13:12:16.600,95.725,
13:12:17.100,95.725,
13:12:17.600,95.725,
13:12:18.100,95.725,
13:12:18.600,95.725,
13:12:20.100,95.725,
13:12:20.600,95.725,
13:12:21.100,95.725,
13:12:21.600,95.725,
13:12:22.100,95.725,
13:12:22.600,95.725,
13:12:23.100,95.725,
14:02:09.700,94.92,
