11:30:00.0,271.5,
11:30:00.0,271.5,
14:41:11.500,266.35,
14:41:15.0,266.35,
14:41:19.0,266.35,
14:41:20.500,266.35,
14:41:23.0,266.35,
14:41:24.500,266.3,
14:41:30.0,266.3,
14:41:33.0,266.3,
14:41:33.500,266.3,
14:41:35.500,266.3,
14:41:41.500,266.3,
14:41:42.500,266.3,
14:41:45.500,266.3,
14:41:48.0,266.3,
14:41:49.500,266.3,
14:41:50.0,266.3,
14:41:52.500,266.3,
14:41:53.0,266.3,
14:41:56.0,266.3,
14:41:58.500,266.3,
14:42:00.0,266.3,
14:42:01.500,266.3,
14:42:03.0,266.3,
14:42:04.0,266.3,
14:42:09.0,266.3,
14:42:09.500,266.3,
14:42:10.0,266.3,
14:42:11.0,266.3,
14:42:13.500,266.3,
14:42:15.0,266.3,
14:42:22.0,266.3,
14:42:24.500,266.3,
14:42:25.500,266.3,
14:42:31.500,266.3,
14:42:32.500,266.3,
14:42:36.0,266.3,
14:42:46.0,266.3,
14:42:47.500,266.3,
14:42:57.0,266.3,
14:43:00.0,266.3,
14:43:00.500,266.35,
14:43:02.0,266.35,
14:43:05.0,266.3,
14:43:05.500,266.3,
14:43:08.0,266.3,
14:43:09.0,266.3,
14:43:09.500,266.3,
14:43:10.0,266.3,
14:43:12.0,266.35,
14:43:20.0,266.35,
14:43:24.500,266.35,
14:43:26.500,266.35,
14:43:28.500,266.35,
14:43:29.0,266.35,
14:43:29.500,266.35,
14:43:30.0,266.35,
14:43:30.500,266.35,
14:43:32.500,266.3,
14:43:34.0,266.3,
14:43:38.500,266.3,
14:43:45.500,266.3,
14:43:46.0,266.3,
14:43:51.500,266.3,
14:43:58.0,266.3,
14:43:59.500,266.3,
14:44:00.0,266.3,
14:44:02.0,266.3,
14:44:06.0,266.3,
14:44:33.0,266.3,
14:44:33.500,266.3,
14:44:38.0,266.3,
14:44:50.500,266.3,
14:44:53.0,266.35,
14:44:53.500,266.35,
14:44:58.0,266.35,
14:44:58.500,266.35,
14:44:59.0,266.3,
14:45:00.500,266.3,
14:45:01.0,266.3,
14:45:04.0,266.3,
14:45:07.500,266.3,
14:45:08.500,266.3,
14:45:09.500,266.3,
14:45:11.0,266.3,
14:45:14.500,266.3,
14:45:16.500,266.3,
14:45:19.500,266.3,
14:45:24.500,266.3,
14:45:26.0,266.3,
14:45:26.500,266.3,
14:45:27.0,266.3,
14:45:28.0,266.3,
14:45:29.0,266.3,
14:45:29.500,266.3,
14:45:30.0,266.3,
14:45:30.500,266.3,
14:45:32.500,266.3,
14:45:34.500,266.3,
14:45:35.0,266.3,
14:45:35.500,266.3,
14:45:36.0,266.25,
14:45:36.500,266.3,
14:45:37.0,266.3,
14:45:37.500,266.3,
14:45:38.0,266.3,
14:45:38.500,266.3,
14:45:39.0,266.3,
14:45:39.500,266.3,
14:45:40.0,266.3,
14:45:40.500,266.3,
14:45:41.0,266.3,
14:45:41.500,266.3,
14:45:44.500,266.3,
14:45:46.0,266.3,
14:45:47.500,266.3,
14:45:49.500,266.3,
14:45:50.0,266.25,
14:45:50.500,266.3,
14:45:51.0,266.3,
14:45:53.0,266.3,
14:45:56.0,266.3,
14:45:56.500,266.3,
14:45:57.0,266.25,
14:45:57.500,266.25,
14:45:59.500,266.25,
14:46:00.0,266.25,
14:46:00.500,266.3,
14:46:01.0,266.3,
14:46:01.500,266.3,
14:46:02.500,266.3,
14:46:03.0,266.3,
14:46:03.500,266.3,
14:46:04.0,266.3,
14:46:04.500,266.3,
14:46:05.0,266.3,
14:46:05.500,266.3,
14:46:06.0,266.3,
14:46:06.500,266.3,
14:46:07.0,266.3,
14:46:07.500,266.3,
14:46:08.500,266.3,
14:46:09.0,266.3,
14:46:09.500,266.3,
14:46:11.500,266.3,
14:46:12.500,266.3,
14:46:16.500,266.3,
14:46:17.0,266.3,
14:46:17.500,266.3,
14:46:18.0,266.3,
14:46:20.0,266.3,
14:46:20.500,266.3,
14:46:21.0,266.25,
14:46:21.500,266.25,
14:46:22.0,266.25,
14:46:22.500,266.25,
14:46:23.0,266.25,
14:46:23.500,266.3,
14:46:24.0,266.3,
14:46:24.500,266.3,
14:46:25.0,266.3,
14:46:25.500,266.3,
14:46:26.0,266.3,
14:46:26.500,266.3,
14:46:27.0,266.3,
14:46:27.500,266.3,
14:46:31.0,266.3,
14:46:31.500,266.25,
14:46:32.0,266.25,
14:46:32.500,266.25,
14:46:33.0,266.25,
14:46:33.500,266.25,
14:46:35.0,266.25,
14:46:35.500,266.25,
14:46:36.500,266.3,
14:46:37.0,266.3,
14:46:37.500,266.3,
14:46:42.500,266.3,
14:46:46.0,266.3,
14:46:46.500,266.3,
14:46:47.0,266.3,
14:46:48.500,266.25,
14:46:49.0,266.25,
14:46:49.500,266.25,
14:46:51.0,266.25,
14:46:51.500,266.25,
14:46:52.0,266.25,
14:46:52.500,266.25,
14:46:55.500,266.25,
14:46:57.500,266.25,
14:46:58.0,266.3,
14:46:58.500,266.3,
14:46:59.0,266.3,
14:46:59.500,266.3,
14:47:00.500,266.3,
14:47:01.0,266.3,
14:47:01.500,266.3,
14:47:02.0,266.3,
14:47:05.500,266.3,
14:47:08.0,266.3,
14:47:08.500,266.25,
14:47:09.0,266.25,
14:47:10.500,266.25,
14:47:11.0,266.25,
14:47:11.500,266.25,
14:47:15.0,266.25,
14:47:15.500,266.25,
14:47:16.0,266.25,
14:47:16.500,266.3,
14:47:17.500,266.3,
14:47:18.0,266.3,
14:47:18.500,266.3,
14:47:19.500,266.3,
14:47:20.0,266.3,
14:47:20.500,266.25,
14:47:21.0,266.25,
14:47:21.500,266.25,
14:47:22.0,266.25,
14:47:23.0,266.25,
14:47:23.500,266.25,
14:47:26.0,266.25,
14:47:26.500,266.3,
14:47:27.0,266.3,
14:47:33.500,266.25,
14:47:34.0,266.25,
14:47:35.0,266.25,
14:47:36.500,266.25,
14:47:37.0,266.25,
14:47:41.500,266.25,
14:47:42.500,266.25,
14:47:43.500,266.25,
14:47:44.0,266.25,
14:47:44.500,266.25,
14:47:45.0,266.2,
14:47:45.500,266.25,
14:47:46.0,266.25,
14:47:46.500,266.25,
14:47:47.0,266.25,
14:47:48.0,266.25,
14:47:50.0,266.25,
14:47:51.500,266.25,
09:50:28.0,277.45,
09:50:30.0,277.5,
09:50:31.500,277.5,
09:50:35.500,277.45,
09:50:37.0,277.45,
09:50:38.0,277.45,
09:50:40.500,277.45,
10:33:18.500,277.55,
10:33:19.0,277.55,
10:33:19.500,277.55,
10:33:20.0,277.55,
10:33:20.500,277.55,
10:33:21.0,277.55,
10:33:21.500,277.55,
10:33:22.0,277.55,
10:33:22.500,277.55,
10:33:23.500,277.55,
10:33:24.0,277.55,
10:33:24.500,277.55,
10:33:25.0,277.55,
10:33:25.500,277.55,
